draw_date,draw_date_text,year_be,first_prize,first_prize_digits,last3_numbers,last2_number,near_first_prize,special_first_prize_raw,prize2_numbers,prize3_numbers,prize4_numbers,prize5_numbers,has_detail_section,source_url,source_file
2005-10-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 ตุลาคม 2548,2548,041072,6,269|346|410|913,71,041073|041071,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 23 หมายเลข 041072 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 53 หมายเลข 041072,174220|443840|513571|625619|925492,091182|581992|657967|705207|765688|213400|595047|687084|744003|879159,049848|295606|480373|684042|886678|054770|326435|487683|694009|918060|158022|339609|570975|717390|945885|162976|356341|579242|725346|953249|169282|369096|581746|748834|953279|186008|402753|582119|821686|953308|235478|404313|627523|825516|955688|235762|425387|635074|833808|976946|274151|476540|660247|835134|991211|290933|476923|672019|847104|999046,001905|199029|376095|547338|792251|002964|206547|381245|553115|806330|014703|214859|409369|553351|816925|027155|233121|420560|559870|819867|054537|258339|427254|580180|828229|074291|259202|439134|603252|834210|075035|279421|443078|614371|847960|083143|283416|446805|655327|848740|088403|290605|468900|659439|858236|103670|315026|469485|673787|880730|105114|318638|474815|679132|884902|133193|319945|475156|695827|885726|138318|322382|486627|703134|910274|140024|328871|490178|710723|916250|143677|337298|500834|715944|937533|159247|347525|502941|739542|953147|173141|355561|519506|753359|973517|177580|361758|521537|767299|977974|187314|369421|522330|777895|979904|192586|373183|526117|786505|991454,True,https://myhora.com/lottery/result-16-10-2548.aspx,2005-10-16-BE2548.html
2005-10-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 ตุลาคม 2548,2548,766482,6,275|551|766|792,24,766483|766481,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 11 หมายเลข 766482 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 66 หมายเลข 766482,341260|541274|773890|862200|877464,115752|485537|515348|788595|935974|263526|495803|527048|844598|981822,066868|230601|442338|596703|744912|067036|257231|449255|616320|782618|114109|264190|461684|619484|846008|127035|272451|494539|638005|883645|163594|311292|511911|648240|897866|178093|338774|518281|652139|898375|184808|358373|549787|661172|901865|201372|364097|569304|704691|930671|213085|380718|583367|715814|939347|218098|402669|586877|744377|953634,010352|190364|395238|615233|796822|036075|198777|399453|616364|799603|036954|201094|427516|623895|832798|041122|205213|434171|640162|838491|042763|218517|436572|642987|838942|043233|218625|437741|660551|860115|059595|233518|442338|672036|869373|062696|277052|453022|672392|872653|065307|302893|454485|673792|894537|066532|311176|460976|675327|905320|068352|329843|464892|686736|909003|071927|338288|468647|688223|933986|074201|340166|498977|693820|938676|093216|351080|520185|754507|941969|111188|353737|533243|762636|949383|123930|380553|537386|780378|958418|132708|389250|543915|786898|962300|141885|391489|547931|788858|963841|166477|392329|599758|793774|964872|174875|392499|612636|795730|974969,True,https://myhora.com/lottery/result-01-10-2548.aspx,2005-10-01-BE2548.html
2005-09-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กันยายน 2548,2548,214768,6,057|124|282|498,10,214769|214767,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 21 หมายเลข 214768 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 65 หมายเลข 214768,227685|420763|461558|534059|922850,205477|305807|644932|690773|880684|283088|484576|661571|828619|883556,000570|272194|498784|716813|846482|005456|293645|564633|722471|861401|041506|298218|568455|736911|864371|042642|300598|586427|748793|870246|162474|310285|609960|788898|883385|202976|312450|624130|811265|897714|217346|386172|631034|815851|929367|225170|427285|679093|818425|993427|239075|449413|690610|821847|995713|257923|472040|706884|842701|997269,005612|226655|433149|638850|832469|008241|251587|443737|642073|832990|017290|263065|486213|642540|845494|024634|271183|492841|686514|847565|037215|287645|493537|687525|851047|059866|299381|516172|689856|859088|066173|305702|524581|694070|866962|072373|308350|526107|694368|867553|090777|312198|529415|702708|877579|110001|316237|538746|712439|883973|110404|329264|546764|747218|918060|114401|348531|549651|755633|918417|118139|355123|556617|766293|953184|126982|356925|591229|768708|955951|141428|360381|595178|777102|958912|150495|388570|604096|794092|963217|180673|390949|633389|798776|966463|185906|398349|635378|819624|970390|205270|409623|635916|829624|980689|217907|423934|638584|830681|981767,True,https://myhora.com/lottery/result-16-09-2548.aspx,2005-09-16-BE2548.html
2005-09-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กันยายน 2548,2548,316933,6,047|123|338|969,17,316934|316932,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 27 หมายเลข 316933 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 55 หมายเลข 316933,256081|413264|821791|831911|972552,026667|081036|414922|537737|634435|080238|306537|515536|575269|908444,004282|146277|330611|565329|849825|008150|163926|358905|595708|859370|010862|165906|387389|628925|864315|014921|190767|402046|642460|880121|020990|207262|408686|688549|887978|049498|207861|438679|749257|927992|058413|225726|465838|751847|931342|066886|230435|490860|811503|946054|113022|238630|500857|837557|959636|146254|242958|501729|849360|975219,011009|152797|487985|682343|814817|029794|176918|489947|690079|817290|032559|191697|492507|699364|824270|042819|212690|504876|704252|834596|043076|249575|520101|705568|854206|043368|250115|521603|705906|855517|052480|251674|522615|716960|859390|053388|271426|523308|721584|862937|055489|280031|525523|723932|874131|075902|298298|539529|735037|887446|079982|323432|584805|736879|894787|083446|324371|585455|755649|907666|084144|353024|601684|759978|913825|089849|362431|617018|769668|927154|091468|377927|620494|784767|934969|120704|400596|656526|789676|945497|128513|406344|657053|794569|949363|134500|415090|660384|796549|953197|141045|456892|661451|796950|953690|150568|471494|662272|806821|982231,True,https://myhora.com/lottery/result-01-09-2548.aspx,2005-09-01-BE2548.html
2005-08-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 สิงหาคม 2548,2548,475560,6,103|272|844|915,68,475561|475559,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 19 หมายเลข 475560 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 54 หมายเลข 475560,247231|475742|561626|808425|821040,012550|264227|360988|409566|799741|200156|346298|373989|439082|932274,020913|270614|467038|664878|858616|031002|286397|502217|680338|873232|050256|312384|515455|703285|877781|060270|315893|516490|721299|904257|102119|358667|530869|722125|909164|133977|359645|541879|730455|914460|143264|388281|548320|742758|934773|168784|395909|557883|797936|947661|223497|430719|592074|801635|953138|258514|454901|602284|813335|961311,001933|218495|386126|527034|782841|015048|218911|389745|534234|795245|024697|222366|397129|535968|804958|027304|225371|412826|537527|828935|034547|252210|415591|601979|841015|042138|259955|417294|604340|845277|049200|263982|420749|611766|862882|054240|269936|433110|626340|873721|062716|278704|443256|635060|904534|085740|296342|454303|652406|910167|086776|303049|456496|652451|925661|093440|317554|463523|658433|931260|105123|323160|479062|658481|935161|128505|331292|484926|668368|942350|156148|338938|492756|671642|959473|173925|349353|493389|729750|963912|196788|352116|495378|734311|965945|197446|368805|499981|746145|983350|206353|371337|509940|764137|983635|218198|374098|516356|777625|998811,True,https://myhora.com/lottery/result-16-08-2548.aspx,2005-08-16-BE2548.html
2005-08-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 สิงหาคม 2548,2548,961633,6,055|152|272|386,26,961634|961632,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 12 หมายเลข 961633 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 56 หมายเลข 961633,000418|190936|395142|637937|650770,035629|147596|388237|637019|769280|066458|257783|521479|763336|773362,131457|198239|443027|584290|761482|148026|217707|471837|627749|767067|148301|242676|496508|645918|805354|157280|250958|504299|654840|809920|174174|255870|514167|664295|837730|183654|356226|531672|691454|844738|190232|375989|545772|727706|859497|191522|415204|556889|728212|914802|194322|425542|560140|734148|935653|196780|434879|574214|748106|944505,026623|198303|480184|635105|798777|029953|205898|489307|636866|802544|030137|207592|495406|638834|812138|045238|226394|499644|655674|823282|059109|233650|502433|660828|824987|070961|253202|505273|667028|846415|071380|267568|506816|669145|855696|074778|270302|511638|692281|861826|084446|273211|526534|694556|861986|087695|275655|547707|695770|865598|099600|343964|548013|699518|875143|106764|351150|570430|714834|879633|108128|353874|577993|715789|896322|118803|393241|585728|732148|900955|126273|401115|595104|742296|914169|135373|404856|595132|744455|931651|160541|407369|597818|748209|951095|161680|464597|616019|776936|966111|189533|465975|617232|790978|966787|193032|476114|617564|794950|971260,True,https://myhora.com/lottery/result-01-08-2548.aspx,2005-08-01-BE2548.html
2005-07-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กรกฎาคม 2548,2548,477452,6,150|460|642|757,13,477453|477451,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 14 หมายเลข 477452 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 59 หมายเลข 477452,157939|218571|527963|738086|968562,003266|210653|396031|667738|778323|084631|222006|587357|689370|964901,009236|331826|509350|651544|902515|019750|351048|556379|685851|905095|091510|357847|559524|689225|916763|098506|382915|579036|690994|928846|159287|403066|597554|711397|941352|205034|441671|607824|738079|966495|272559|465769|610270|769177|971395|278268|478425|618760|769469|975176|311236|484533|629600|842727|976170|327319|507285|639039|890921|996968,018452|162759|352881|523849|771365|020063|169026|362467|530466|789155|022857|169358|368606|537427|812076|023665|175099|368662|559000|841528|026048|179008|372959|575165|860206|027707|191274|386865|618783|860524|034130|202075|389716|621666|864590|035896|202812|389872|622811|869518|039426|203898|415500|627543|874550|039474|213585|424083|658410|877949|042615|224216|424770|693819|884647|090274|258948|427011|709491|897071|102321|265622|435012|711351|921131|114767|273113|471599|718587|927738|119812|279333|474660|736625|931744|127502|281053|488176|738154|932761|145246|286321|489930|750163|949969|150473|286360|496256|751542|977935|151592|288954|499057|754326|982766|161397|291250|503327|770200|986298,True,https://myhora.com/lottery/result-16-07-2548.aspx,2005-07-16-BE2548.html
2005-07-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กรกฎาคม 2548,2548,009554,6,244|427|641|798,87,009555|009553,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 11 หมายเลข 009554 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 51 หมายเลข 009554,051345|506756|780383|813043|848368,044931|111080|443155|684100|751157|068940|422729|471837|724658|766581,001467|169627|405029|499389|763636|009458|221793|409757|511278|766468|010973|238575|417992|529123|770620|034016|289454|430706|565657|771421|114094|293648|442546|590744|812362|118193|295254|453555|592775|833679|129830|296607|454903|599491|841786|158067|307239|473696|630787|886777|159294|314049|479553|657354|920588|163307|365540|495185|714766|979588,009962|166984|353015|547224|737927|010291|167880|356792|547696|783203|013845|177775|357409|554153|795186|016283|180209|363872|556535|804378|029757|190695|364976|564460|810377|045777|200842|421474|570859|812430|046914|212196|428750|597502|825518|059906|212949|428791|609189|847499|085612|217852|451577|613360|857078|089277|227491|461376|622228|897873|096036|230290|463080|634008|918027|096233|232013|467224|648832|932172|101926|276126|473452|654247|942633|113891|286940|489278|673719|945106|119587|287282|490023|685605|961168|137011|304739|493736|688246|964649|137265|314304|520926|692224|965272|153449|322998|527671|694831|979348|154578|337740|531307|709240|994444|161868|349887|546130|718735|995279,True,https://myhora.com/lottery/result-01-07-2548.aspx,2005-07-01-BE2548.html
2005-06-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มิถุนายน 2548,2548,793070,6,021|074|605|806,44,793071|793069,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 21 หมายเลข 793070 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 56 หมายเลข 793070,042216|116754|150223|186364|473903,046906|377852|547397|689478|722041|097242|535372|552984|709243|998894,000789|190371|326258|590254|748420|042153|203776|387721|593453|764727|058832|204927|392249|609566|767945|079274|240929|420105|652243|852812|082155|251703|438989|652751|893451|088572|265270|442491|664852|910845|112480|269022|486659|681300|922738|114155|270800|499159|709829|975641|178012|277852|518704|713427|975736|183281|325084|584482|730441|998294,017840|242350|403014|559202|782380|018128|244569|409781|588813|786452|030166|249975|422402|591394|793825|033176|256556|436926|594040|803870|035571|258909|440525|595670|810255|042914|262986|448837|597217|825455|050856|271494|456603|625105|854574|062028|278489|463160|636536|876408|072048|287044|477173|641145|894018|085118|290246|482320|646757|895802|094962|300049|494022|650013|900886|099609|300472|497700|651439|937270|103233|327739|502935|658033|943543|110215|332844|503987|659668|944221|110542|334793|508107|697653|955645|149617|359050|509981|709772|967854|150791|369082|516440|720554|969905|196249|383105|522575|757676|989024|208470|398274|535250|760845|998681|240216|402451|546648|781089|999694,True,https://myhora.com/lottery/result-16-06-2548.aspx,2005-06-16-BE2548.html
2005-06-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มิถุนายน 2548,2548,176893,6,176|405|579|616,35,176894|176892,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 12 หมายเลข 176893 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 61 หมายเลข 176893,012975|164261|368406|990234|993206,111376|273755|633104|774788|907967|169407|409427|748772|784529|924719,003358|325459|535359|734847|870498|008706|353228|544670|758457|877496|020356|357595|551895|773441|891049|155069|402639|586898|774137|917964|175124|413658|595048|799714|934383|227768|426366|609432|802367|936950|229494|447465|615372|817286|945582|282793|453350|664233|839165|954102|292035|484148|679315|840273|992240|318885|488035|711844|867351|993769,004094|207311|385237|584315|843495|006806|215023|385684|623426|851341|021815|222215|390537|647986|852554|025961|229277|420802|649500|877697|033736|248426|448460|652009|890388|037247|265940|474331|660654|891777|041406|280346|480171|666533|901893|046505|281996|493269|682320|902465|064534|297106|498950|689831|902550|069382|298683|506391|699485|908690|088504|299845|516861|701498|912158|096843|320367|524384|724479|935587|101184|333790|529397|733887|949433|101811|345240|539456|757029|949598|117654|348758|542554|771047|965047|126353|361569|552899|787595|965549|156001|372950|556612|802290|967031|183106|378886|559234|810452|985454|190121|381411|563872|814654|989260|205542|382839|582162|840021|997016,True,https://myhora.com/lottery/result-01-06-2548.aspx,2005-06-01-BE2548.html
2005-05-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤษภาคม 2548,2548,867134,6,376|465|648|693,97,867135|867133,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 05 หมายเลข 867134 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 59 หมายเลข 867134,127082|220782|432042|612185|758666,125433|319323|617870|786931|855722|164311|555175|743526|813467|938698,005769|153931|308631|516720|783236|027198|162846|309656|541955|788491|033210|166420|405959|552228|873051|038485|172400|429210|559351|888324|046844|185262|438514|580247|892976|057587|215622|470976|593014|904084|088497|261044|478218|621217|919377|094729|270452|487793|636105|970187|112819|276883|499925|720179|974243|114202|279129|502101|725848|994412,010441|189543|397484|540844|839976|011895|192884|401669|542175|851337|020834|194077|403430|558710|853654|023981|212118|414982|567850|875396|027721|212218|419045|573711|881732|037929|240545|421246|595944|882025|041145|244203|422549|637413|885563|059939|246910|427041|667374|886801|061563|253026|444541|669917|893524|066683|277960|454708|673596|894716|072201|297942|466757|687968|902975|087230|304038|470542|692457|910912|110515|320794|475550|765518|923712|112254|320984|483767|766570|929901|138469|326004|500858|768919|939806|143836|346478|508800|779800|963504|147652|363005|528055|811200|965587|148867|363550|532494|825351|965709|151735|380088|532675|825937|968172|156267|395812|533675|830355|991492,True,https://myhora.com/lottery/result-16-05-2548.aspx,2005-05-16-BE2548.html
2005-05-02,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 2 พฤษภาคม 2548,2548,772467,6,017|073|383|815,43,772468|772466,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 13 หมายเลข 772467 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 56 หมายเลข 772467,302214|423334|735006|749337|912690,067129|207127|353654|641594|717738|156164|274202|388011|696849|977388,011928|165045|429862|607962|845665|045106|186328|459740|615475|887440|052322|208111|482157|626698|888373|107800|216655|497004|631720|892983|108497|258158|504967|658008|904607|109792|288700|506032|665098|946268|115422|368564|524282|687586|952676|117482|394907|527423|725218|952843|128664|399783|573887|730458|963262|156065|418863|600233|783097|977517,003004|220533|448812|642381|828448|033655|232897|466002|658179|829054|053254|241003|467687|668572|841403|056580|255649|486192|671573|843331|075053|281863|517736|674751|844667|078343|283965|547974|687562|851359|097956|293514|548132|695746|852064|113063|306163|549785|699614|852780|118808|333406|551961|705313|859621|122767|339947|553544|715494|866592|126296|339991|561350|725218|869691|126857|341086|566310|731087|902807|144649|377854|598047|741430|942010|145687|385232|598518|742062|945680|160584|388578|602927|742171|959782|171960|396826|606701|756238|982853|183104|416092|616891|778996|988967|201091|417155|618415|808289|994166|202142|425843|637698|815822|996099|218105|444753|638111|827170|997956,True,https://myhora.com/lottery/result-02-05-2548.aspx,2005-05-02-BE2548.html
2005-04-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 เมษายน 2548,2548,119327,6,081|346|627|968,10,119328|119326,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 11 หมายเลข 119327 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 57 หมายเลข 119327,194068|398383|480564|611358|941695,297321|394867|554318|769933|912968|342679|493058|633595|850623|925263,000302|217645|425678|674433|804366|009141|234915|444410|677270|818933|047579|260701|480442|683502|831995|065159|269890|525009|685214|838722|111562|273975|546777|688527|851638|115515|328753|553976|693752|912536|143225|358897|569798|718324|931923|156914|364955|620062|738791|943392|165046|375584|646735|755561|944688|171386|403266|648018|785809|946364,014338|179981|448665|590486|859996|025992|190939|451556|627065|873328|033901|201033|454283|665921|873460|041138|205847|456434|670637|877899|043711|207421|462266|691438|894693|049979|209502|466643|712298|898642|055610|241734|475992|716440|923721|056944|275386|478260|728469|925320|059877|301600|480780|739189|932667|061316|303362|484126|743922|937896|061964|306421|491295|760424|942912|070011|311189|498708|778271|955870|070602|314173|500427|778400|959239|120158|314499|530344|781496|964954|138885|326503|547495|821283|968957|142776|379345|549743|824536|969778|163818|407650|551380|826797|974648|165560|415547|562339|850631|979277|166229|438815|570195|855562|987363|173050|444940|576433|856293|988537,True,https://myhora.com/lottery/result-16-04-2548.aspx,2005-04-16-BE2548.html
2005-04-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 เมษายน 2548,2548,815753,6,224|381|482|807,69,815754|815752,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 27 หมายเลข 815753 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 56 หมายเลข 815753,060484|253660|568087|695148|768323,047367|153321|622653|763867|963259|052739|287076|629277|916891|987959,034786|302289|487714|580377|799196|036467|314996|499416|593754|817746|053067|329354|515295|602558|829645|098436|341368|540574|622616|850909|137427|362244|540579|695137|883095|157648|375255|541352|712397|900033|180453|430564|543060|728196|918605|271252|446298|544183|740957|934294|278961|449099|544390|759522|954023|285139|451078|565048|780055|980208,007956|178363|337243|583463|814729|009160|185089|342581|607337|832066|019493|186646|359079|607422|832382|025442|188201|373374|608904|845526|027521|196935|379805|609588|847721|043041|207121|392431|612923|852066|057461|207608|402599|616403|853769|060827|209107|416152|619416|871109|061081|235470|438679|645503|904139|077388|238338|440553|657911|914405|081526|250476|452426|689129|922742|087055|260137|481197|711436|927088|114327|278484|483900|719046|933139|115163|278970|495308|726281|933880|120227|292531|510142|761800|947249|120947|309100|531274|764464|978323|145252|317139|538688|772495|981000|162781|320843|545051|784821|994182|166251|323870|567629|789997|998808|167540|332081|580268|801394|999684,True,https://myhora.com/lottery/result-01-04-2548.aspx,2005-04-01-BE2548.html
2005-03-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มีนาคม 2548,2548,196345,6,073|394|601|783,03,196346|196344,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 10 หมายเลข 196345 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 66 หมายเลข 196345,115734|469560|521048|881400|993689,096075|192929|311466|527393|650970|115941|263987|473705|589624|712807,005071|237505|513915|614733|792552|045690|298814|528720|624187|825790|076998|301092|539571|626817|828205|110064|312302|547820|691508|842499|116426|358411|564254|695221|844385|148465|468417|570607|703761|880441|149343|477295|575334|724858|912374|155638|481687|579458|765327|914953|184955|482595|605970|770756|941724|185087|500837|609932|791894|961839,008982|221939|432133|626018|776175|016390|223321|467733|628123|784699|023301|271198|471928|640351|792943|025410|272567|479886|641989|801544|028637|273939|480591|654626|811060|039302|284249|509553|672397|820787|047380|290341|513238|674347|832179|057156|296046|515061|680169|839816|074286|322261|523767|681508|849075|090511|335967|523975|682918|850075|107477|359184|533512|688008|875054|110381|368389|538514|691447|895745|128136|386580|545517|696463|899902|131299|412172|549058|711613|911703|133624|424028|558091|728588|920247|153876|426385|567064|739536|921848|155079|429895|571090|752528|932811|166445|430639|579991|766295|947081|179487|431016|603276|770589|961435|192728|431074|611289|771946|974516,True,https://myhora.com/lottery/result-16-03-2548.aspx,2005-03-16-BE2548.html
2005-03-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มีนาคม 2548,2548,800751,6,669|681|714|998,93,800752|800750,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 08 หมายเลข 800751 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 58 หมายเลข 800751,110221|134086|413696|444266|783240,014324|220411|277772|486045|752590|085360|255627|289365|651441|859995,040305|325640|481969|663504|831412|052608|334572|483910|680888|852774|126186|353873|496426|695642|866019|148611|355365|496786|730531|866698|193725|392854|508355|733931|870139|195305|406237|540398|737823|891586|237550|430444|546470|753745|919870|246601|431202|574624|757585|947114|293191|451274|599983|780187|979461|311556|457643|625000|793645|986127,002067|223610|443686|646023|820222|006863|227836|454712|648079|826807|012393|261133|473756|654821|842221|020544|266263|478863|659587|846779|027165|297692|482700|662944|854029|033763|309126|488061|666100|860064|041350|320958|494993|674469|869016|067254|331295|498366|720428|872987|077360|331515|517585|724212|886873|078892|349721|543920|728115|891505|080953|359558|552073|730090|908274|092196|362988|558726|736043|913213|110026|363771|566265|740182|923205|126725|371301|574422|745447|924178|147320|403468|575076|748025|929483|147952|405518|581089|754890|937689|167819|414479|624261|772291|946392|173105|416395|632142|780218|986398|185608|437320|633035|806397|989069|217498|441364|641280|806472|998012,True,https://myhora.com/lottery/result-01-03-2548.aspx,2005-03-01-BE2548.html
2005-02-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กุมภาพันธ์ 2548,2548,816422,6,065|086|192|356,53,816423|816421,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 27 หมายเลข 816422 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 52 หมายเลข 816422,003275|163938|168212|489963|937728,009058|143372|231748|746028|887924|129975|198870|515999|879704|889251,008494|206693|452167|607718|870254|023991|210629|458833|662244|891738|025821|225120|520090|688782|909063|026179|251246|534331|730755|910591|099752|257152|538027|767065|911899|108289|320272|548257|784154|937132|121133|381716|552582|790452|944032|126072|400697|552788|803386|947889|174911|420565|595819|846666|961467|196602|427487|605887|869969|969691,006136|164801|435655|604442|831068|022930|168184|443131|624753|834082|028555|170142|446616|626851|842843|032580|175453|453127|644170|848072|042031|180213|458478|655713|854659|076696|219085|469906|661558|854791|079423|232819|474397|665540|868135|095817|242315|476481|667059|876136|097001|244253|484298|691510|886364|098884|291567|485193|712849|888646|104008|323481|499756|739626|894043|105866|326995|502306|745375|899128|119197|331976|509289|770785|902023|144902|346885|511551|780253|906228|147031|364239|524523|781074|908633|148830|367038|541390|782832|919098|156669|382474|545254|782861|920547|158312|400423|559765|789933|929713|163137|423290|588816|798447|940305|163993|433728|600255|810202|996711,True,https://myhora.com/lottery/result-16-02-2548.aspx,2005-02-16-BE2548.html
2005-02-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กุมภาพันธ์ 2548,2548,540054,6,180|389|571|863,34,540055|540053,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 11 หมายเลข 540054 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 61 หมายเลข 540054,262008|534121|570788|752994|786429,086341|238225|516702|679452|843884|175501|258073|574498|831351|929519,020141|216582|367495|583310|801567|070909|225290|377789|590030|821751|088029|235667|482376|612251|827805|099731|243148|496119|646116|840534|115092|252651|504888|710051|872427|123406|283825|505516|722209|927622|134079|283931|526778|736196|932292|158978|294632|533493|765308|953920|190393|298138|551840|776707|979970|194324|323936|578321|784125|990774,043983|220323|392342|587491|798087|045384|226562|397217|602971|828893|057193|231369|404635|612853|876705|059982|238859|416295|629470|886219|065471|240329|418266|642999|893041|068022|259341|419816|660339|899507|073358|282594|441434|678746|910914|096568|283983|449532|688834|927807|105765|298283|485915|699793|934475|111229|304416|491638|707607|938424|116172|324815|492609|710781|949600|145189|328106|511611|714629|960989|173877|334509|517900|732192|962083|175035|339055|532810|734855|964497|175543|352566|537965|744712|972866|177596|358597|549265|751469|978262|189773|365195|549585|757411|980010|204880|367037|563930|762013|985931|209259|374998|568197|783537|992449|212147|381594|576301|797314|992979,True,https://myhora.com/lottery/result-01-02-2548.aspx,2005-02-01-BE2548.html
2005-01-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มกราคม 2548,2548,335022,6,039|291|479|689,08,335023|335021,รางวัลที่ 1 พิเศษ กลุ่มที่ 1 รางวัลละ 30 ล้านบาท ชุดที่ 07 หมายเลข 335022 กลุ่มที่ 2 รางวัลละ 16 ล้านบาท ชุดที่ 60 หมายเลข 335022,046901|167293|304533|400931|528891,110479|200939|376318|631142|685088|133434|237510|450598|663106|863447,005160|138630|298278|560070|715359|006367|165731|306301|579382|717556|055143|174592|329383|589150|766943|074032|182082|332628|595389|798076|090911|194723|352903|609758|840651|093491|222708|356586|614030|846298|108053|236385|380791|631549|857720|111254|240265|395316|664925|879116|121652|245706|431788|685271|957734|136586|262551|517094|698246|974837,000056|196409|396431|566817|787151|016535|203274|404898|571828|797899|018795|207804|419899|584876|802655|028534|213853|428106|619283|829376|045955|219423|429864|621200|843560|071995|237056|439255|635884|848059|089000|237417|440431|657457|848475|096206|256177|451097|666258|849710|106747|262852|465768|668264|852793|111971|283752|468163|690590|856123|128175|293194|485207|696668|858184|128468|312864|485922|698836|873290|135077|315623|505333|701454|901000|144566|322391|509625|740179|901800|145760|342321|519108|750288|913536|150488|365765|537511|751348|923844|155421|365781|543207|759560|966197|157056|382092|548913|774966|984552|186882|392379|554020|779742|987168|194514|394899|564752|781690|990983,True,https://myhora.com/lottery/result-16-01-2548.aspx,2005-01-16-BE2548.html
