draw_date,draw_date_text,year_be,first_prize,first_prize_digits,last3_numbers,last2_number,near_first_prize,special_first_prize_raw,prize2_numbers,prize3_numbers,prize4_numbers,prize5_numbers,has_detail_section,source_url,source_file
2001-08-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 สิงหาคม 2544,2544,180597,6,086|602|848|864,11,180596|180598,,170621|247238|401730|554267|684641,133431|476731|555897|666120|901120|410851|485661|599908|797782|978937,012594|204817|337556|607861|752729|050628|220476|375130|634599|780512|055796|234556|380477|658228|803683|060532|235305|386008|666919|892604|062193|245496|392727|668600|897816|091093|247301|433081|704275|898070|101956|257078|491898|710940|901640|125297|299240|505248|715859|920954|135405|332941|549981|744903|977871|185345|333141|554495|748773|989829,012805|196829|368443|571139|798977|013884|214034|375797|576047|815772|015175|224000|407563|590622|822488|018474|226076|407985|601513|829690|024646|230453|412991|613295|839538|054293|242071|419751|621244|846689|075198|243584|434590|621946|851176|083695|249315|441396|629482|853148|103396|250795|457233|638097|873435|107114|253989|457941|679357|881009|115971|267331|478086|690478|917365|123986|272963|496270|697056|926478|136419|277735|505126|700777|928030|138661|299357|505279|703765|928043|142380|300879|515809|734374|935121|145417|320112|516325|743844|938429|163007|330840|522364|767766|944964|166195|337568|526231|778386|957045|183755|350490|535933|782736|989505|189316|362827|555848|797633|990485,True,https://myhora.com/lottery/result-01-08-2544.aspx,2001-08-01-BE2544.html
2001-07-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 กรกฎาคม 2544,2544,820715,6,171|250|282|767,50,820714|820716,,596804|601352|613111|684465|739858,275701|337407|514124|582960|728501|322809|482971|551740|618322|899238,024404|222218|410072|648490|884851|121742|226627|439163|662844|900993|157715|238709|500029|670788|908768|172255|240395|512728|762777|916484|199068|312125|527080|815909|921980|199882|327152|533292|815934|936937|203309|330158|549438|838341|940225|205168|384716|563322|859625|945097|221871|406314|572921|870209|978648|222181|409503|606474|870475|987969,010017|186752|352363|608060|770614|010072|209781|368408|614644|804055|010755|211464|371038|618125|821023|018794|216583|378065|635991|822273|023188|216880|381157|654204|838130|026511|224150|386277|660380|845337|028942|230183|403660|661160|880793|030622|232674|405585|672318|902225|036246|233104|406262|676106|910047|076290|257037|409208|680416|928301|079941|257691|473152|692015|936396|087476|265252|494384|694811|946447|104295|282464|500751|699915|949856|111122|293443|558243|712632|950495|122128|303672|559290|727186|954388|146316|304218|568714|730120|958815|147080|304574|581642|736123|979704|147887|305278|593833|746593|988991|175702|310223|597860|760923|996829|179375|339926|606461|762275|997025,True,https://myhora.com/lottery/result-16-07-2544.aspx,2001-07-16-BE2544.html
2001-07-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 กรกฎาคม 2544,2544,107987,6,296|364|546|985,34,107986|107988,,102120|197755|684605|869195|881779,338945|370317|432699|734665|823889|368632|387865|600277|786692|831135,004401|288271|599457|737349|869025|014784|315543|605659|743759|873455|039698|418015|606501|767463|911516|057926|427029|642216|770605|919210|061536|434554|681071|786666|925760|112461|532491|690704|807604|942159|167540|549513|702130|809721|943668|170991|554820|727749|811851|958638|236578|581322|730372|855456|970296|280379|582266|732673|856279|985249,000357|232727|358273|538110|732816|021006|241138|387383|546756|748539|039048|245165|413866|581154|772998|043368|260988|417245|595187|787291|063028|267674|419527|595262|792795|065287|279019|442811|609862|803794|095240|281073|448991|622564|838302|097547|284478|452896|623863|852275|098164|285835|461339|625113|858960|112392|286095|477577|633519|883997|129053|305998|483325|635057|886565|133149|307050|485184|649235|893851|143190|309774|495626|663985|896709|166408|311269|498206|673767|904567|176016|311700|505182|695960|916182|186142|311777|513718|710879|917273|191251|313007|522386|711124|923808|199998|321258|527165|722913|939671|202839|347589|532016|724253|945139|209446|347934|535233|727249|996989,True,https://myhora.com/lottery/result-01-07-2544.aspx,2001-07-01-BE2544.html
2001-06-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มิถุนายน 2544,2544,762394,6,395|550|606|922,75,762393|762395,,288092|594019|612008|667036|702164,020406|095117|576604|762251|896177|080788|428258|760535|819038|917410,013725|145136|323519|575645|847192|023076|165820|346188|593545|849341|050254|176658|350730|700711|864411|070000|232216|356597|738636|896621|073486|249770|403925|766611|902109|082739|276276|467781|767278|906421|092698|285442|513786|808355|931591|114930|286405|522245|821386|962240|121558|288338|540562|832530|965196|142993|293935|556555|841906|990845,009558|202195|340244|572040|754003|010017|211749|354043|580699|768950|017070|213929|362192|582760|771036|022634|222358|373983|586355|772796|027893|230409|377415|647877|775941|047684|247535|404518|650501|788491|048530|249633|405123|660093|798669|049548|253722|412332|661370|807350|052073|283396|413886|662547|828308|067082|283744|428063|671785|830892|068450|286218|442257|673780|844507|118502|297805|449538|693225|886962|127325|300245|457886|707434|887664|145040|300409|475596|713717|896183|148448|314739|486496|721143|914839|158501|327095|486872|721590|920035|166221|327655|510685|734003|923872|187601|332144|537994|736759|933430|188194|337659|545603|739083|940364|193276|338333|555709|748591|994463,True,https://myhora.com/lottery/result-16-06-2544.aspx,2001-06-16-BE2544.html
2001-06-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 มิถุนายน 2544,2544,113311,6,310|490|920|983,80,113310|113312,,231619|369504|479557|495162|997806,101415|171420|362305|610839|707321|137165|218985|510815|692020|795063,023738|153586|303958|517707|699273|032997|200325|312593|575439|769119|053737|231589|343399|590983|820547|059905|235645|380711|592892|839019|059929|237906|383021|614571|921576|067263|260926|384594|616115|927504|101743|274104|398253|625393|931782|121344|276655|445757|626347|946550|136417|277305|452596|627739|946875|145787|299136|513005|658804|986878,000067|193843|382656|647396|863771|004196|202202|382719|657581|865819|013455|204125|389810|672520|878740|034687|221640|397362|683122|878901|075186|257177|412678|684375|879007|075990|257544|418392|698950|882177|080859|274805|439729|711753|883170|090275|278800|445436|734302|897749|095259|282905|486512|742823|903711|104254|291796|514832|744429|908219|114514|300185|519951|756265|910091|117089|311698|521257|761592|923799|121368|316788|532345|765331|928875|132897|328247|533759|790806|954028|134795|331132|555495|793703|955730|139078|335510|570690|805267|965289|149253|360903|576907|806938|974767|162939|365473|593111|820863|980606|168923|370220|626507|853903|986672|169526|374723|640728|859306|987074,True,https://myhora.com/lottery/result-01-06-2544.aspx,2001-06-01-BE2544.html
2001-05-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 พฤษภาคม 2544,2544,091982,6,055|080|437|507,61,091983|091981,,307130|577953|695826|774513|867156,062289|141205|382766|553598|727412|128839|309193|417476|727046|756434,012368|233301|479315|619021|790051|039399|234984|480374|647969|792865|087644|257521|490402|657387|799927|100335|270495|497903|671298|816083|115496|319021|506052|682735|860126|130127|403075|515711|710044|886802|137132|455004|536867|712092|904785|182417|456451|557051|723906|947103|182514|457501|567882|728201|963712|208450|464941|583196|768522|984265,010996|292296|514462|670436|868481|016180|294231|515214|673205|877988|040285|297191|518889|676353|880520|058253|309187|533237|684925|886184|060699|310300|539081|689387|887610|066580|320761|544355|691592|891072|075396|334410|545024|691707|898786|077687|362775|548273|697947|899510|111520|366612|557400|699162|908725|121857|368088|567178|705972|913376|124400|382991|600449|715190|942843|145028|419666|609327|717808|943628|150677|424190|612715|721673|952762|223050|475385|616934|758344|955166|229422|480792|620463|768053|955193|232054|483499|624527|777542|960231|246337|493188|640310|806419|970002|261674|494141|642762|860576|980858|284884|495656|652820|862822|982367|287766|505399|660813|866299|992797,True,https://myhora.com/lottery/result-16-05-2544.aspx,2001-05-16-BE2544.html
2001-05-02,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 2 พฤษภาคม 2544,2544,205095,6,099|294|543|980,64,205094|205096,,029656|048960|530199|748932|856652,085646|261499|297790|714911|860327|085867|297569|688601|743961|887433,057927|162221|302865|565953|767132|064868|178878|359224|566475|867959|076325|190233|370593|568964|904772|085843|193900|381797|569392|912329|096011|202036|391860|638530|938229|101602|227852|402064|648833|952688|127092|230262|406425|659854|956758|130465|262606|480297|709004|975259|138217|287170|484023|728853|993926|154927|289787|547348|742144|994689,006137|258487|454255|631769|819712|010061|269414|467460|634614|833937|014930|290064|481917|636255|844816|022755|292135|483622|657016|849662|029062|296290|501410|663523|859085|046959|304957|502026|664570|863698|049253|310149|510327|673711|865486|055354|322543|512151|699695|867399|064301|354156|530826|703508|871501|065716|358061|544711|705161|877701|079578|371448|551995|705694|885593|082442|390187|560125|714292|887753|086848|412120|561394|724592|887942|087585|413132|563219|736357|895892|105735|418113|573454|752576|898627|186748|426512|579058|756277|898932|199494|447185|586489|763055|912865|212302|447397|589414|766421|944016|217761|451011|600115|796457|950269|223869|453924|622043|802878|990440,True,https://myhora.com/lottery/result-02-05-2544.aspx,2001-05-02-BE2544.html
2001-04-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 เมษายน 2544,2544,140843,6,031|378|800|952,28,140842|140844,,039017|226884|470404|813024|999238,143988|443482|503929|699720|786009|336736|482702|621386|704364|997554,001683|196693|463506|693968|838382|021583|255982|464661|697023|841043|029359|267459|517404|709978|852503|044798|272165|592639|721304|858857|055333|280155|595390|768323|871848|088344|294381|599410|786571|889597|117549|298997|607147|788792|898958|141662|322425|661678|791887|905071|164784|379779|676215|804785|932427|172055|461730|677009|820691|977000,006270|161597|320834|552660|781843|008856|171365|325209|557073|790575|017752|172704|338042|563945|800147|026896|179485|366041|576243|800295|030042|182942|428024|577564|801215|030714|191855|431803|626695|819125|036598|196387|455802|626842|826376|049218|209483|458257|628283|833085|056295|223149|459828|643930|840657|069480|234313|471695|680105|848329|075247|240258|473062|686058|881843|079968|245712|476992|690236|889836|083801|247109|491567|712539|890840|094411|259190|495622|719163|906003|107040|259677|495629|730446|910125|121793|289009|497257|732132|925631|121943|294111|500272|743329|951927|131486|297046|510743|753064|956840|138860|297979|517799|765957|967438|146587|314585|530718|767697|992901,True,https://myhora.com/lottery/result-16-04-2544.aspx,2001-04-16-BE2544.html
2001-04-01,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 1 เมษายน 2544,2544,640998,6,061|407|600|877,49,640997|640999,,049194|087467|539082|541616|871883,029937|355270|604887|674371|689467|170402|436377|624309|688170|859257,020128|253259|419794|606257|838297|021240|260007|426827|608380|854379|034594|266279|436233|617839|865807|046860|270759|489064|622300|865986|093954|274674|490600|679212|889521|182285|281056|494930|711725|895629|188678|297325|500280|745919|943524|198868|317138|558527|791663|951587|215387|336586|567109|822139|971288|228752|393910|599471|834454|975292,000653|197398|411560|595067|771627|008909|203654|419804|601629|773831|013538|209897|429839|607880|805681|021204|222571|436210|613903|806699|021474|224788|437352|613998|815396|049457|230733|448009|623518|818417|066258|241471|451442|639706|860705|068137|247296|458531|646575|864325|072331|252136|460150|659562|891507|088391|300201|468449|674400|891981|097830|300824|499504|679424|912649|100135|301256|506068|699691|918020|114339|314807|506695|703183|928901|145993|332724|524213|706061|944395|152853|338438|525114|706752|971261|153461|348716|536187|710105|979735|154554|380598|536233|718454|985064|157196|381049|557431|732288|993967|170524|393023|560724|734259|997480|191469|395944|565124|767262|997546,True,https://myhora.com/lottery/result-01-04-2544.aspx,2001-04-01-BE2544.html
2001-03-16,ผลสลากกินแบ่งรัฐบาล งวดวันที่ 16 มีนาคม 2544,2544,633616,6,350|400|773|903,45,633615|633617,,159342|550074|599829|829755|975671,090875|359249|414388|641017|933978|321193|392679|576246|866136|989571,020808|244449|381659|582989|807794|056855|258445|418967|607062|832301|071188|281402|435343|641999|839669|077300|306657|453192|656245|884508|078721|339064|478229|720679|916138|084074|349455|492336|720944|963732|103928|355426|496783|737703|969297|113113|363235|531683|767869|993595|158428|363549|537502|770718|993631|239837|380644|564330|787895|997042,031079|273765|457148|601111|825742|032685|299981|482695|627983|835581|048626|309972|488125|640596|842693|064260|311996|491615|646636|853800|072177|342799|494844|650408|864875|074920|350722|495278|651757|871885|102249|351797|504678|659506|881604|125341|360362|508105|659595|890553|133823|373482|508809|660025|941507|156492|374876|513677|731598|942927|158269|381184|517493|749353|947204|172086|383806|518713|752553|948147|176103|404062|522070|775013|982044|181900|405075|522102|775118|983124|214156|405176|527053|775667|987789|214858|410901|531178|813536|989342|223115|416756|550244|816260|991823|239249|436513|551526|817766|991937|239844|437108|559885|820180|998485|247784|440742|588569|821889|999831,True,https://myhora.com/lottery/result-16-03-2544.aspx,2001-03-16-BE2544.html
